time/total_timesteps,rollout/success_rate,rollout/ep_len_mean,time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/learning_rate,train/critic_loss,train/ent_coef,train/actor_loss,train/ent_coef_loss
220800,0.03,197.46,1104,915,-13.92047804,241,13174,0.001,6.64052931824699e-05,0.0001846974773798138,-0.07661057263612747,0.7184733748435974
220816,0.03,197.46,1108,915,-13.914844429999999,241,13175,0.001,0.00012813258217647672,0.00018472284136805683,-0.08344842493534088,0.7148745656013489
221616,0.03,197.46,1112,914,-13.833514869999998,242,13225,0.001,5.11002290295437e-05,0.0001829823013395071,-0.10708893835544586,-1.5614266395568848
222336,0.03,197.46,1116,914,-13.88962262,243,13270,0.001,0.00013864510401617736,0.0001898126065498218,-0.0627412423491478,4.593990325927734
224000,0.02,198.5,1120,914,-14.55448712,244,13374,0.001,7.5616488175001e-05,0.0001845904189394787,-0.06024670600891113,-2.2182135581970215
224016,0.02,198.5,1124,914,-14.555188789999999,244,13375,0.001,9.637743642088026e-05,0.00018447251932229847,-0.05253918096423149,-2.0795176029205322
224816,0.02,198.5,1128,914,-14.44072642,245,13425,0.001,5.043049168307334e-05,0.00017971576016861945,-0.05138988047838211,-1.873518466949463
225536,0.02,198.5,1132,914,-14.362782959999999,246,13470,0.001,5.6790719099808484e-05,0.00017746943922247738,-0.07126635313034058,-1.1050474643707275
227200,0.01,199.45,1136,913,-14.06703382,248,13574,0.001,7.35584762878716e-05,0.0001807018998079002,-0.07751895487308502,-3.2624268531799316
227216,0.01,199.45,1140,913,-14.05263943,248,13575,0.001,0.0001398143358528614,0.00018085860938299447,-0.043277889490127563,-1.5135051012039185
227808,0.02,198.86,1144,913,-13.518113379999997,249,13612,0.001,6.389281043084338e-05,0.0001826965162763372,-0.016901489347219467,-2.28558349609375
228656,0.02,198.86,1148,913,-14.25037185,250,13665,0.001,8.44505411805585e-05,0.0001903978263726458,-0.019064221531152725,-1.3193614482879639
230400,0.01,199.41,1152,913,-14.124659770000001,252,13774,0.001,0.00012885249452665448,0.00018330909369979054,-0.01462503895163536,-1.137255311012268
230416,0.01,199.41,1156,913,-14.213810310000003,252,13775,0.001,5.0970877055078745e-05,0.00018320913659408689,-0.005326829385012388,-2.6984152793884277
231008,0.01,199.41,1160,913,-14.27061177,252,13812,0.001,0.0001012907741824165,0.00018154586723539978,-0.0042305816896259785,-3.156930923461914
231856,0.01,199.41,1164,913,-14.348566499999999,253,13865,0.001,8.167594933183864e-05,0.00019160477677360177,0.016248520463705063,-9.580232620239258
233600,0.01,199.41,1168,913,-14.305528140000002,255,13974,0.001,0.00015364258433692157,0.00018317837384529412,0.004123506136238575,-11.816649436950684
233616,0.01,199.41,1172,913,-14.246950170000002,255,13975,0.001,0.00010431726695969701,0.00018311638268642128,0.0022192196920514107,-7.420573711395264
234208,0.01,199.41,1176,913,-14.075855850000003,256,14012,0.001,0.00046784011647105217,0.00018016123794950545,-0.02636062726378441,5.874202251434326
235056,0.01,199.41,1180,912,-13.988454480000003,257,14065,0.001,7.338218711083755e-05,0.00018018495757132769,0.004192403517663479,-6.3630475997924805
236800,0.01,199.41,1184,912,-13.9582061,259,14174,0.001,8.308841643156484e-05,0.00017306236259173602,0.0434255376458168,-1.5224934816360474
236816,0.01,199.41,1188,912,-13.74262915,259,14175,0.001,0.00015595025615766644,0.00017305344226770103,0.043738700449466705,-3.2774596214294434
237408,0.01,199.41,1192,912,-13.783196049999999,260,14212,0.001,0.00032325548818334937,0.0001784844498615712,0.04199465364217758,-12.058436393737793
238256,0.01,199.41,1196,911,-13.729078459999998,261,14265,0.001,9.822199353948236e-05,0.00018370075849816203,0.03521758317947388,-4.2590179443359375
240000,0.01,199.41,1200,911,-14.247718180000003,263,14374,0.001,6.637607293669134e-05,0.00017812327132560313,0.04549797251820564,-0.6214704513549805
240016,0.01,199.41,1204,911,-14.129142050000006,263,14375,0.001,5.870450331713073e-05,0.00017816285253502429,0.059633009135723114,-0.3274177610874176
240608,0.01,199.41,1208,911,-14.190131610000003,263,14412,0.001,6.666441913694143e-05,0.00017478421796113253,0.07301947474479675,-3.4220311641693115
241456,0.01,199.41,1212,911,-14.163977020000003,264,14465,0.001,0.00011077548697357997,0.00017176437540911138,0.061536755412817,-1.11716890335083
243200,0.02,199.18,1216,910,-13.89598974,266,14574,0.001,8.538688416592777e-05,0.00016855208377819508,0.07952295243740082,-0.4106450378894806
243216,0.02,199.18,1220,910,-13.75653033,266,14575,0.001,5.494551805895753e-05,0.00016847187362145633,0.047303952276706696,-2.3331315517425537
243808,0.02,199.18,1224,910,-13.82107548,267,14612,0.001,4.732290835818276e-05,0.00016514986054971814,0.06098315864801407,-6.046029090881348
244656,0.02,199.18,1228,910,-13.997260179999998,268,14665,0.001,6.347573798848316e-05,0.00016077277541626245,0.03269599378108978,-2.277036190032959
246400,0.02,199.18,1232,910,-14.445774120000001,270,14774,0.001,6.95429916959256e-05,0.00015983503544703126,0.07993635535240173,1.7594774961471558
246416,0.02,199.18,1236,910,-14.5762997,270,14775,0.001,6.698572542518377e-05,0.00015986186917871237,0.06603088974952698,-1.1906927824020386
247008,0.02,199.18,1240,910,-14.349982489999997,271,14812,0.001,4.750294465338811e-05,0.00015855065430514514,0.10202643275260925,-0.7578558325767517
247856,0.01,199.77,1244,910,-14.553762319999999,272,14865,0.001,3.962472328566946e-05,0.00015797742526046932,0.08196662366390228,1.3238542079925537
249600,0.01,199.77,1248,910,-13.711569100000002,274,14974,0.001,7.563199324067682e-05,0.0001546074781799689,0.09286695718765259,-3.8916423320770264
249616,0.01,199.77,1252,910,-13.741582740000004,274,14975,0.001,0.0003193102893419564,0.00015451743092853576,0.07452179491519928,-3.2981505393981934
250208,0.01,199.77,1256,910,-14.01192079,274,15012,0.001,5.623235119855963e-05,0.00015450151113327593,0.04344137758016586,-6.420473098754883
251056,0.01,199.77,1260,909,-14.068686679999999,275,15065,0.001,9.402933937963098e-05,0.0001553402398712933,0.08161561191082001,-7.212836742401123
252800,0.01,199.77,1264,910,-13.617970989999998,277,15174,0.001,0.00013630188186652958,0.00016214967763517052,0.06922684609889984,16.836589813232422
252816,0.01,199.77,1268,910,-13.92046964,277,15175,0.001,5.4931115300860256e-05,0.0001624533615540713,0.0944565087556839,21.799388885498047
253408,0.01,199.77,1272,910,-13.618329609999998,278,15212,0.001,5.9161375247640535e-05,0.00016417483857367188,0.1090557873249054,-2.5072731971740723
254256,0.02,199.42,1276,910,-13.702464849999997,279,15265,0.001,6.962574843782932e-05,0.00016152398893609643,0.07894954830408096,-5.58933162689209
256000,0.02,199.42,1280,910,-13.681172079999996,281,15374,0.001,7.359583105426282e-05,0.00015394114598166198,0.10899940133094788,-2.696078062057495
256016,0.02,199.42,1284,910,-13.537253269999999,281,15375,0.001,4.8745198000688106e-05,0.000153925153426826,0.08739592134952545,-2.445261001586914
256608,0.02,199.42,1288,910,-13.733802430000003,281,15412,0.001,7.41115800337866e-05,0.00015331656322814524,0.11880101263523102,2.4930341243743896
257456,0.02,199.42,1292,910,-13.632384709999998,282,15465,0.001,3.661222581285983e-05,0.0001543097896501422,0.09403301775455475,-4.802511692047119
259200,0.02,199.42,1296,911,-13.880498359999997,284,15574,0.001,4.3940264731645584e-05,0.00015017746773082763,0.10472768545150757,-1.6915853023529053
259216,0.02,199.42,1300,911,-13.910195819999998,284,15575,0.001,0.00013051644782535732,0.00015014497330412269,0.1560382843017578,1.7708301544189453
259808,0.02,199.42,1304,911,-13.52073178,285,15612,0.001,7.730870129307732e-05,0.00014835964248050004,0.12198419868946075,-1.8275210857391357
260656,0.02,199.42,1308,910,-13.48793939,286,15665,0.001,8.4820254414808e-05,0.00015221124340314418,0.1453627496957779,0.3174675703048706
262400,0.01,199.65,1312,910,-13.853526380000003,288,15774,0.001,4.19364296249114e-05,0.00016062443319242448,0.12638995051383972,-4.56041145324707
262416,0.01,199.65,1316,910,-13.831455519999999,288,15775,0.001,4.784231714438647e-05,0.0001605195429874584,0.16057085990905762,-4.221900463104248
263008,0.01,199.65,1320,910,-13.410174639999997,288,15812,0.001,6.72520327498205e-05,0.00015697107301093638,0.1452810913324356,-0.7740721702575684
263856,0.01,199.65,1324,910,-13.494737720000003,289,15865,0.001,0.00025281228590756655,0.00016292891814373434,0.14654162526130676,-1.5593229532241821
265600,0.01,199.65,1328,910,-13.532726330000004,291,15974,0.001,2.634550037328154e-05,0.0001615002693142742,0.13712924718856812,1.9633539915084839
265616,0.01,199.65,1332,910,-13.136338660000002,291,15975,0.001,3.0104301913524978e-05,0.0001614927314221859,0.15861982107162476,1.6347784996032715
266208,0.01,199.65,1336,910,-13.054405430000001,292,16012,0.001,5.643470285576768e-05,0.0001602656120667234,0.12776249647140503,1.4364471435546875
267056,0.01,199.65,1340,909,-13.082854630000003,293,16065,0.001,0.00022503823856823146,0.0001580211246619001,0.12490164488554001,-4.496499061584473
268800,0.01,199.65,1344,909,-13.582579149999999,295,16174,0.001,4.3570722482400015e-05,0.00015173947031144053,0.1351047158241272,-1.7660295963287354
268816,0.01,199.65,1348,909,-13.645915519999999,295,16175,0.001,5.106280877953395e-05,0.00015172096027527004,0.14445903897285461,-4.472934722900391
269408,0.01,199.65,1352,909,-13.590075910000001,296,16212,0.001,6.340171239571646e-05,0.0001533181784907356,0.17780239880084991,-2.6225690841674805
270256,0.01,199.65,1356,909,-13.49761906,297,16265,0.001,7.035740418359637e-05,0.00015673786401748657,0.1511678397655487,-0.0551011860370636
272000,0.01,199.65,1360,908,-13.93719704,299,16374,0.001,4.184122371952981e-05,0.00016335646796505898,0.1531992405653,-4.649501800537109
272016,0.01,199.65,1364,908,-14.144010600000001,299,16375,0.001,3.060607559746131e-05,0.00016332950326614082,0.18298326432704926,-6.82020378112793
272608,0.01,199.65,1368,908,-14.32803941,299,16412,0.001,3.800893318839371e-05,0.00015983001503627747,0.17478123307228088,-5.277304649353027
273440,0.02,198.18,1372,908,-14.255385890000003,300,16464,0.001,8.794594032224268e-05,0.00015559363237116486,0.1895286589860916,4.546909809112549
275200,0.01,198.53,1376,908,-14.639764190000001,302,16574,0.001,2.9681243177037686e-05,0.00015291004092432559,0.16576433181762695,-1.6245959997177124
275200,0.01,198.53,1380,908,-14.639764190000001,302,,,,,,
275808,0.01,198.53,1384,908,-15.026898390000001,303,16612,0.001,4.546526906779036e-05,0.00015092104149516672,0.18935641646385193,-2.935762882232666
276640,0.01,198.53,1388,908,-15.179200859999998,304,16664,0.001,4.500795330386609e-05,0.0001488633279222995,0.168888658285141,-5.012709617614746
278400,0.01,198.53,1392,908,-15.86324257,306,16774,0.001,3.55385709553957e-05,0.00014665846538264304,0.16313019394874573,-4.05364465713501
278400,0.01,198.53,1396,908,-15.86324257,306,,,,,,
279008,0.01,198.53,1400,908,-15.924546510000003,307,16812,0.001,0.00015774331404827535,0.00014472194015979767,0.19256097078323364,1.9135197401046753
279840,0.01,198.53,1404,908,-15.826655660000004,308,16864,0.001,0.00012056434934493154,0.00015409875777550042,0.19128486514091492,2.6106512546539307
281600,0.01,198.53,1408,908,-16.30467029,310,16974,0.001,5.600992153631523e-05,0.00015022989828139544,0.17992043495178223,-5.256441593170166
281600,0.01,198.53,1412,908,-16.30467029,310,,,,,,
282208,0.01,198.53,1416,908,-16.25544733,310,17012,0.001,2.8113667212892324e-05,0.00014785751409363002,0.1909988522529602,-3.8645551204681396
283040,0.01,198.53,1420,907,-16.39840974,311,17064,0.001,4.3181542423553765e-05,0.0001469262788305059,0.20116005837917328,5.3030219078063965
284432,0.02,197.43,1424,907,-16.190584360000003,313,17151,0.001,5.29517637914978e-05,0.00014279068273026496,0.19055528938770294,-4.980423927307129
284800,0.02,197.43,1428,907,-15.580030140000002,313,17174,0.001,4.139107477385551e-05,0.00014116064994595945,0.18666061758995056,-6.499329090118408
285408,0.02,197.43,1432,907,-15.63678318,314,17212,0.001,0.02694094181060791,0.00013948041305411607,0.1869688332080841,3.4164319038391113
286240,0.02,197.43,1436,907,-16.141344920000005,315,17264,0.001,0.00014234331320039928,0.00015441328287124634,0.22488242387771606,-12.004701614379883
287632,0.02,197.43,1440,907,-16.287807830000002,317,17351,0.001,7.259086123667657e-05,0.00014832992746960372,0.2176045924425125,-4.99329137802124
288000,0.02,197.43,1444,907,-16.69209894,317,17374,0.001,4.1886636608978733e-05,0.00014651908713858575,0.22437435388565063,-0.057085633277893066
288608,0.02,197.43,1448,907,-16.68974238,318,17412,0.001,7.218954851850867e-05,0.00014570658095180988,0.19172722101211548,4.982919692993164
289440,0.02,197.43,1452,907,-16.56102406,319,17464,0.001,4.7904042730806395e-05,0.0001438019535271451,0.23015548288822174,-4.723949432373047
290832,0.02,197.43,1456,907,-16.441008810000003,320,17551,0.001,5.656791472574696e-05,0.0001389145036228001,0.24417154490947723,-0.6184871196746826
291200,0.02,197.43,1460,907,-16.35875354,321,17574,0.001,9.962462354451418e-05,0.00013796667917631567,0.24580830335617065,-2.0491909980773926
291808,0.02,197.43,1464,906,-16.111090439999998,321,17612,0.001,6.521886825794354e-05,0.0001372055266983807,0.2248338758945465,-5.363582611083984
292640,0.02,197.43,1468,906,-15.996574990000001,322,17664,0.001,5.1081631681881845e-05,0.00013569228758569807,0.20832332968711853,-2.16740083694458
292896,0.02,196.91,1472,906,-15.8450403,323,17680,0.001,2.23506212932989e-05,0.00013514560123439878,0.23609288036823273,-2.4052324295043945
294400,0.03,196.03,1476,906,-15.03097086,324,17774,0.001,4.141665340284817e-05,0.0001376016589347273,0.21850639581680298,-2.8082871437072754
294416,0.04,194.04,1480,906,-14.86655285,324,17775,0.001,0.008996030315756798,0.0001376206782879308,0.23478379845619202,-1.7708079814910889
295216,0.04,194.04,1484,906,-14.461940259999997,325,17825,0.001,5.093598520033993e-05,0.0001360143651254475,0.23141221702098846,-0.9062223434448242
295856,0.04,194.04,1488,906,-14.431679679999997,326,17865,0.001,5.290386616252363e-05,0.00013427638623397797,0.25348785519599915,-2.4319090843200684
297600,0.04,194.04,1492,906,-14.433721170000002,328,17974,0.001,2.6666544727049768e-05,0.00013708377082366496,0.21313869953155518,2.1493325233459473
297616,0.04,194.04,1496,906,-14.48444002,328,17975,0.001,3.3283828088315204e-05,0.0001370655809296295,0.21406802535057068,-0.6375318169593811
298416,0.04,194.04,1500,906,-14.336075729999997,329,18025,0.001,2.6517143851378933e-05,0.00013504164235200733,0.24845492839813232,-3.451345920562744
299056,0.04,194.04,1504,906,-14.210383109999999,330,18065,0.001,7.503527740482241e-05,0.00013291023788042367,0.27315956354141235,14.423686981201172
300800,0.04,194.04,1508,905,-13.898742610000005,332,18174,0.001,5.213769691181369e-05,0.00014081012341193855,0.259990394115448,-0.7966047525405884
300816,0.04,194.04,1512,905,-14.21672105,332,18175,0.001,2.5905101210810244e-05,0.00014078502135816962,0.25199320912361145,2.0634074211120605
301616,0.04,194.04,1516,905,-14.247146060000002,333,18225,0.001,0.00012244057143107057,0.00013829547970090061,0.259099543094635,17.94269561767578
302256,0.04,194.04,1520,905,-14.447431910000002,333,18265,0.001,3.089616075158119e-05,0.00014048525190446526,0.25884586572647095,4.049361705780029
304000,0.03,195.14,1524,905,-14.780204539999998,335,18374,0.001,0.00010933780868072063,0.00013449758989736438,0.24959638714790344,-0.41656970977783203
304016,0.03,195.14,1528,905,-14.78928069,335,18375,0.001,0.00014304762589745224,0.0001344539923593402,0.22788643836975098,-3.6010665893554688
304816,0.03,195.14,1532,905,-14.764984830000001,336,18425,0.001,0.0003691237943712622,0.00013381731696426868,0.2639404833316803,-0.9336458444595337
305456,0.03,195.14,1536,905,-14.42627941,337,18465,0.001,7.280991121660918e-05,0.00013981216761749238,0.2649405002593994,-11.095279693603516
307200,0.03,195.14,1540,905,-13.99295161,339,18574,0.001,5.05685675307177e-05,0.0001311947708018124,0.2218087911605835,-1.8423224687576294
307216,0.03,195.14,1544,905,-13.777145709999997,339,18575,0.001,8.379785140277818e-05,0.00013116125774104148,0.2645607888698578,1.305173635482788
308016,0.03,195.14,1548,905,-13.659529899999997,340,18625,0.001,3.3815398637671024e-05,0.00012899165449198335,0.24337273836135864,-0.6154475212097168
308656,0.04,195.04,1552,905,-13.853141799999998,341,18665,0.001,6.644558743573725e-05,0.0001282704615732655,0.26129209995269775,-3.017448902130127
310400,0.04,195.04,1556,904,-13.961387150000002,343,18774,0.001,3.0499348213197663e-05,0.00012637603504117578,0.2675439119338989,-2.0020463466644287
310416,0.04,195.04,1560,904,-13.840048000000001,343,18775,0.001,2.2817754143034108e-05,0.0001263396261492744,0.22919440269470215,-4.398207664489746
311216,0.04,195.04,1564,904,-13.94141916,343,18825,0.001,4.366169741842896e-05,0.00012462753511499614,0.2271406054496765,-1.3016204833984375
311856,0.04,195.04,1568,904,-13.87357358,344,18865,0.001,6.425852188840508e-05,0.00012420253187883645,0.27635934948921204,9.033474922180176
313600,0.02,197.91,1572,904,-14.253903690000001,346,18974,0.001,4.785050259670243e-05,0.00013075984315946698,0.25358372926712036,-3.2103724479675293
313616,0.02,197.91,1576,904,-14.354128320000003,346,18975,0.001,3.4253200283274055e-05,0.00013070572458673269,0.24608168005943298,0.9795352220535278
314416,0.02,197.91,1580,904,-14.4271555,347,19025,0.001,5.47474883205723e-05,0.0001284333848161623,0.30522388219833374,-1.059414267539978
315056,0.01,199.9,1584,904,-14.766562239999999,348,19065,0.001,2.5158235075650737e-05,0.0001266490580746904,0.2786409258842468,-2.712686538696289
316800,0.01,199.9,1588,904,-14.546563639999999,350,19174,0.001,5.9673042414942756e-05,0.00012261945812497288,0.25198280811309814,2.3236660957336426
316816,0.01,199.9,1592,904,-14.456241,350,19175,0.001,5.592870729742572e-05,0.0001226171152666211,0.27684950828552246,0.5803371667861938
317616,0.01,199.9,1596,904,-14.199063030000001,351,19225,0.001,2.9413271477096714e-05,0.00012097461149096489,0.26238006353378296,-4.470787525177002
318256,0.01,199.9,1600,904,-13.971793560000002,352,19265,0.001,4.3841904698638245e-05,0.00011913292109966278,0.24555914103984833,-3.6334662437438965
320000,0.01,199.9,1604,904,-14.1200633,353,19374,0.001,3.307621227577329e-05,0.00011837718193419278,0.2718925476074219,1.2924091815948486
320016,0.01,199.9,1608,904,-13.969976609999998,353,19375,0.001,2.837638749042526e-05,0.00011838508362416178,0.264386385679245,-1.2450170516967773
320816,0.01,199.9,1612,903,-13.669649659999997,354,19425,0.001,3.8151505577843636e-05,0.00012057631101924926,0.22065281867980957,-4.76792573928833
321456,0.01,199.9,1616,903,-13.23156848,355,19465,0.001,3.3489224733784795e-05,0.00012029319623252377,0.3118554949760437,-3.748605966567993
323200,0.01,199.9,1620,903,-12.704014520000001,357,19574,0.001,4.763885590364225e-05,0.00011519943655002862,0.23740312457084656,-5.6514363288879395
323216,0.01,199.9,1624,903,-12.774189759999995,357,19575,0.001,6.0505131841637194e-05,0.0001151868054876104,0.26090770959854126,1.3168270587921143
324016,0.01,199.9,1628,903,-13.31741252,358,19625,0.001,2.9273291147546843e-05,0.00011523284047143534,0.26850080490112305,-1.2777799367904663
324656,0.01,199.9,1632,903,-13.376238840000001,359,19665,0.001,2.8247433874639682e-05,0.00011439530499046668,0.24171558022499084,-3.778193712234497
326400,0.01,199.9,1636,903,-13.73907921,361,19774,0.001,4.172467379248701e-05,0.00011362226359779015,0.2926638126373291,30.689258575439453
326416,0.01,199.9,1640,903,-13.54210624,361,19775,0.001,6.46219341433607e-05,0.00011386003461666405,0.27072620391845703,36.941810607910156
327216,0.01,199.9,1644,903,-13.449360279999999,362,19825,0.001,0.0002621767343953252,0.00011905637074960396,0.3090638220310211,3.3696532249450684
327856,0.01,199.9,1648,903,-13.69124531,363,19865,0.001,4.3362797441659495e-05,0.00011817674385383725,0.2731130123138428,-7.339452743530273
329600,0.0,200.0,1652,903,-14.079749969999998,364,19974,0.001,7.675738743273541e-05,0.00011387099948478863,0.2557280659675598,3.7351016998291016
329616,0.0,200.0,1656,903,-14.28651656,365,19975,0.001,7.448022370226681e-05,0.00011391803127480671,0.2892536520957947,3.075270414352417
330416,0.0,200.0,1660,902,-14.38997883,365,20025,0.001,3.830507193924859e-05,0.00011340530909365043,0.29969581961631775,0.7874583601951599
331056,0.0,200.0,1664,902,-14.513712069999999,366,20065,0.001,6.0792699514422566e-05,0.00011192356032552198,0.2972283363342285,10.132098197937012
332432,0.01,198.94,1668,902,-14.02051054,368,20151,0.001,2.4223252694355324e-05,0.00011168280616402626,0.2782098054885864,-1.8849589824676514
332816,0.01,198.94,1672,902,-14.062936950000001,368,20175,0.001,3.236810152884573e-05,0.00011123212607344612,0.2800460755825043,-1.2912789583206177
333616,0.01,198.94,1676,902,-14.03017838,369,20225,0.001,5.016784416511655e-05,0.0001134940393967554,0.3000389635562897,-1.1665887832641602
334256,0.01,198.94,1680,902,-13.86897687,370,20265,0.001,5.679151581716724e-05,0.00011276331497356296,0.27463147044181824,-2.3779749870300293
335632,0.01,198.94,1684,902,-13.765739480000002,371,20351,0.001,4.1432118450757116e-05,0.00011769525735871866,0.29779642820358276,-5.952791213989258
336016,0.01,198.94,1688,902,-13.38431144,372,20375,0.001,6.347514863591641e-05,0.00011675105633912608,0.281960666179657,1.2083122730255127
336816,0.01,198.94,1692,902,-13.430940640000001,373,20425,0.001,0.00010041362111223862,0.00011682957119774073,0.33320683240890503,0.3689754009246826
337456,0.01,198.94,1696,902,-13.81499571,373,20465,0.001,7.833411655155942e-05,0.00011768189142458141,0.3095342218875885,-1.3176792860031128
338832,0.01,198.94,1700,902,-14.08421527,375,20551,0.001,3.715623097377829e-05,0.0001287851482629776,0.3316698670387268,6.09321403503418
339216,0.01,198.94,1704,902,-14.517163300000002,375,20575,0.001,7.951472070999444e-05,0.00012946897186338902,0.2586880624294281,-4.150462627410889
340016,0.01,198.94,1708,902,-14.477839079999999,376,20625,0.001,5.439730011858046e-05,0.00013001513434574008,0.2884834110736847,-4.225058555603027
340656,0.01,198.94,1712,902,-14.42917353,377,20665,0.001,7.738298154436052e-05,0.00012789534230250865,0.2620144486427307,-0.3715707063674927
342032,0.01,198.94,1716,901,-14.41676092,379,20751,0.001,3.7605052057188004e-05,0.00012675697507802397,0.2994457483291626,0.09466880559921265
342400,0.02,196.95,1720,901,-14.532434689999997,379,20774,0.001,5.766401227447204e-05,0.00012588802201207727,0.3033946752548218,0.5621722936630249
343008,0.02,196.95,1724,901,-14.616020630000003,380,20812,0.001,9.764492278918624e-05,0.0001251530193258077,0.3081860840320587,-3.7776427268981934
343840,0.02,196.95,1728,901,-14.09960796,381,20864,0.001,0.00010272331564920023,0.00012319578672759235,0.31476908922195435,-1.249091386795044
345008,0.02,196.95,1732,901,-13.93695334,382,20937,0.001,4.1587984014768153e-05,0.00012104546476621181,0.24600958824157715,-6.640073776245117
345600,0.02,196.95,1736,901,-13.391586590000001,383,20974,0.001,0.00017458692309446633,0.00011920178803848103,0.31905657052993774,10.077865600585938
346208,0.02,196.95,1740,901,-13.22382413,383,21012,0.001,9.493321704212576e-05,0.0001273311354452744,0.32110291719436646,-0.8177105188369751
347040,0.02,196.95,1744,901,-12.947905470000002,384,21064,0.001,0.00011875804921146482,0.00012604081712197512,0.2967301905155182,-1.7259330749511719
348208,0.02,196.95,1748,901,-12.856880409999999,386,21137,0.001,4.3143678340129554e-05,0.00012412389332894236,0.28382474184036255,-1.1326916217803955
348800,0.02,196.95,1752,901,-12.809185110000001,386,21174,0.001,2.9303511837497354e-05,0.00012303270341362804,0.30445754528045654,-1.9329744577407837
348832,0.03,194.96,1756,901,-12.26821705,387,21176,0.001,2.2593318135477602e-05,0.00012296432396396995,0.29830729961395264,-2.6655585765838623
350096,0.03,194.96,1760,901,-12.716770679999998,388,21255,0.001,5.402666283771396e-05,0.00012212626461405307,0.2853776812553406,-4.010828495025635
350496,0.03,194.96,1764,901,-12.615177450000001,388,21280,0.001,3.0768402211833745e-05,0.00012192063149996102,0.27369195222854614,-2.072848081588745
352000,0.03,194.69,1768,901,-12.74602449,390,21374,0.001,9.647565457271412e-05,0.00012440963473636657,0.30880916118621826,1.0057878494262695
352032,0.03,194.69,1772,901,-12.745684299999999,390,21376,0.001,4.468550469027832e-05,0.00012438044359441847,0.28953617811203003,2.802919626235962
352816,0.04,192.7,1776,901,-12.479229959999998,391,21425,0.001,4.7107569116633385e-05,0.00012584372598212212,0.2730584740638733,-2.077354669570923
353504,0.04,192.7,1780,901,-12.65922953,392,21468,0.001,5.1903836720157415e-05,0.00012888418859802186,0.31643420457839966,-11.783589363098145
354848,0.04,192.7,1784,901,-13.252533060000003,393,21552,0.001,6.599767948500812e-05,0.00013035668234806508,0.2843092381954193,-2.407620429992676
355216,0.05,191.8,1788,901,-13.3042426,394,21575,0.001,9.435301763005555e-05,0.00013019492325838655,0.28579604625701904,-0.8062231540679932
355824,0.05,191.8,1792,900,-13.60094235,394,21613,0.001,3.545400977600366e-05,0.00012919293658342212,0.3085179030895233,-1.083577036857605
356704,0.05,191.8,1796,900,-13.23214372,395,21668,0.001,3.623362863436341e-05,0.00012579704343806952,0.31661278009414673,-4.103121757507324
358048,0.05,191.8,1800,900,-12.83420322,397,21752,0.001,0.00012080475426046178,0.0001235085801454261,0.3273453712463379,23.14431381225586
358416,0.05,191.8,1804,901,-12.218864319999998,397,21775,0.001,6.74542534397915e-05,0.0001266943581867963,0.32324349880218506,-7.364030361175537
359024,0.05,191.8,1808,900,-12.169711210000003,398,21813,0.001,5.419168155640364e-05,0.00012597579916473478,0.3151403069496155,-6.509584903717041
359696,0.06,190.26,1812,901,-12.071341130000002,399,21855,0.001,6.315876089502126e-05,0.00012522023462224752,0.307495653629303,5.286712646484375
361008,0.06,190.26,1816,900,-12.034430569999998,400,21937,0.001,0.00011516204540384933,0.00012485678598750383,0.3197587728500366,-8.048848152160645
361600,0.05,192.25,1820,900,-12.00447015,401,21974,0.001,0.016153685748577118,0.00012184763909317553,0.3010960817337036,6.484521389007568
362224,0.05,192.25,1824,900,-11.857203870000001,402,22013,0.001,3.4033604606520385e-05,0.00012704476830549538,0.3193032145500183,-3.802046775817871
362896,0.05,192.25,1828,900,-11.794346359999997,402,22055,0.001,5.590733780991286e-05,0.0001300437725149095,0.3405344486236572,8.012144088745117
364208,0.05,192.25,1832,900,-11.71280943,404,22137,0.001,5.1023889682255685e-05,0.00012809247709810734,0.29521846771240234,-7.029544353485107
364800,0.05,192.25,1836,900,-11.89410763,405,22174,0.001,9.708075231174007e-05,0.0001244279119418934,0.3124048113822937,-2.2235569953918457
365424,0.05,192.25,1840,900,-12.199661560000003,405,22213,0.001,8.42777662910521e-05,0.00012374190555419773,0.33776620030403137,6.1195502281188965
365936,0.06,190.76,1844,900,-12.125498229999998,406,22245,0.001,4.731435910798609e-05,0.00012443680316209793,0.3162509500980377,-0.31163257360458374
367312,0.06,190.76,1848,901,-12.10954293,407,22331,0.001,4.9725465942174196e-05,0.00012396927922964096,0.294029176235199,-4.750319004058838
368000,0.06,190.76,1852,900,-12.24399519,408,22374,0.001,8.844345575198531e-05,0.0001212333154398948,0.34386351704597473,2.4639201164245605
368624,0.05,192.75,1856,900,-12.235771929999999,409,22413,0.001,4.144144259043969e-05,0.00012049607903463766,0.3031112253665924,-4.776889324188232
369136,0.05,192.75,1860,900,-11.38730324,409,22445,0.001,0.00013672008935827762,0.00011937721137655899,0.32514435052871704,0.3268625736236572
370512,0.05,192.75,1864,900,-11.230014190000002,411,22531,0.001,6.473221583291888e-05,0.00012439170677680522,0.2764967381954193,-7.5177998542785645
371200,0.04,194.08,1868,900,-11.076619979999998,412,22574,0.001,0.00015155336586758494,0.00012346619041636586,0.35038140416145325,19.386932373046875
371824,0.04,194.08,1872,901,-11.056541929999998,412,22613,0.001,0.00015510726370848715,0.00012943688489031047,0.2874879837036133,-0.9276112914085388
